id,seq
50,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int lcm FormalParameter BasicType int a FormalParameter BasicType int b IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal 0 BinaryOperation == MemberReference b Literal 0 ReturnStatement Literal 0 End LocalVariableDeclaration BasicType long VariableDeclarator x MethodInvocation Math Cast BasicType long MemberReference a abs LocalVariableDeclaration BasicType long VariableDeclarator y MethodInvocation Math Cast BasicType long MemberReference b abs LocalVariableDeclaration BasicType long VariableDeclarator u MemberReference x VariableDeclarator v MemberReference y LocalVariableDeclaration BasicType int VariableDeclarator shift MethodInvocation Long BinaryOperation | MemberReference u MemberReference v numberOfTrailingZeros StatementExpression Assignment MemberReference u MethodInvocation Long MemberReference u numberOfTrailingZeros >>= DoStatement BinaryOperation != MemberReference v Literal 0 BlockStatement StatementExpression Assignment MemberReference v MethodInvocation Long MemberReference v numberOfTrailingZeros >>= IfStatement BinaryOperation > MemberReference u MemberReference v BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t MemberReference u StatementExpression Assignment MemberReference u MemberReference v = StatementExpression Assignment MemberReference v MemberReference t = End StatementExpression Assignment MemberReference v MemberReference u -= End LocalVariableDeclaration BasicType long VariableDeclarator g BinaryOperation << MemberReference u MemberReference shift LocalVariableDeclaration BasicType long VariableDeclarator res BinaryOperation * BinaryOperation / MemberReference x MemberReference g MemberReference y ReturnStatement Cast BasicType int MemberReference res
114,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r LocalVariableDeclaration BasicType int VariableDeclarator s BinaryOperation & MemberReference r Literal 31 LocalVariableDeclaration BasicType long VariableDeclarator u BinaryOperation & MemberReference x Literal 0xFFFF_FFFFL LocalVariableDeclaration BasicType long VariableDeclarator d BinaryOperation | BinaryOperation << MemberReference u Literal 32 MemberReference u ReturnStatement Cast BasicType int BinaryOperation >>> BinaryOperation << MemberReference d MemberReference s Literal 32
62,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int lower_bound FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x LocalVariableDeclaration BasicType int VariableDeclarator lo Literal 0 VariableDeclarator hi MemberReference n WhileStatement BinaryOperation < MemberReference lo MemberReference hi BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator mid BinaryOperation + MemberReference lo BinaryOperation >>> BinaryOperation - MemberReference hi MemberReference lo Literal 1 IfStatement BinaryOperation < MemberReference ArraySelector MemberReference mid a MemberReference x BlockStatement StatementExpression Assignment MemberReference lo BinaryOperation + MemberReference mid Literal 1 = BlockStatement StatementExpression Assignment MemberReference hi MemberReference mid = End End ReturnStatement MemberReference lo
37,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter BasicType int a FormalParameter BasicType long n IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement TernaryExpression BinaryOperation == MemberReference n Literal 0 Literal 1 Literal 0 End IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 1 End LocalVariableDeclaration BasicType int VariableDeclarator m Cast BasicType int MethodInvocation Math Cast BasicType long MemberReference a length MemberReference n min IfStatement BinaryOperation <= MemberReference m Literal 1 ReturnStatement Literal 1 End LocalVariableDeclaration BasicType int VariableDeclarator b MethodInvocation java.util.Arrays MemberReference a MemberReference m copyOf StatementExpression MethodInvocation java.util.Arrays MemberReference b sort ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference m MemberReference ++ i IfStatement BinaryOperation != MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference i b ReturnStatement Literal 0 End End ReturnStatement Literal 1
113,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r LocalVariableDeclaration BasicType int VariableDeclarator s BinaryOperation & MemberReference r Literal 31 LocalVariableDeclaration BasicType long VariableDeclarator y BinaryOperation & MemberReference x Literal 0xffffffffL LocalVariableDeclaration BasicType long VariableDeclarator z BinaryOperation | BinaryOperation << MemberReference y Literal 32 MemberReference y ReturnStatement Cast BasicType int BinaryOperation >>> BinaryOperation << MemberReference z MemberReference s Literal 32
30,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 1 End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i BlockStatement IfStatement BinaryOperation < MemberReference ArraySelector MemberReference i a MemberReference ArraySelector BinaryOperation - MemberReference i Literal 1 a ReturnStatement Literal 0 End End ReturnStatement Literal 1
105,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement End LocalVariableDeclaration Modifier final BasicType int VariableDeclarator limit BinaryOperation >> MemberReference n Literal 1 LocalVariableDeclaration Modifier final ReferenceType java ReferenceType util ReferenceType function ReferenceType IntConsumer VariableDeclarator rec ArrayCreator ReferenceType java ReferenceType util ReferenceType function ReferenceType IntConsumer Literal 1 StatementExpression Assignment MemberReference ArraySelector Literal 0 rec LambdaExpression MemberReference i IfStatement BinaryOperation >= MemberReference i MemberReference limit ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator j BinaryOperation - BinaryOperation - MemberReference n Literal 1 MemberReference i LocalVariableDeclaration BasicType int VariableDeclarator tmp MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference j a = StatementExpression Assignment MemberReference ArraySelector MemberReference j a MemberReference tmp = StatementExpression MemberReference ArraySelector Literal 0 MethodInvocation BinaryOperation + MemberReference i Literal 1 accept rec = StatementExpression MemberReference ArraySelector Literal 0 MethodInvocation Literal 0 accept rec
134,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long str_len FormalParameter BasicType char s ReturnStatement TernaryExpression BinaryOperation || BinaryOperation == MemberReference s length Literal 0 BinaryOperation == MemberReference ArraySelector Literal 0 s Literal '\0' Literal 0L BinaryOperation + Literal 1L MethodInvocation MethodInvocation java.util.Arrays MemberReference s Literal 1 MemberReference s length copyOfRange str_len
70,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int lower_bound FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x IfStatement BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0 End LocalVariableDeclaration BasicType int VariableDeclarator step BinaryOperation << Literal 1 BinaryOperation - Literal 31 MethodInvocation Integer MemberReference n numberOfLeadingZeros LocalVariableDeclaration BasicType int VariableDeclarator pos Literal - 1 WhileStatement BinaryOperation > MemberReference step Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator next BinaryOperation + MemberReference pos MemberReference step IfStatement BinaryOperation && BinaryOperation < MemberReference next MemberReference n BinaryOperation < MemberReference ArraySelector MemberReference next a MemberReference x BlockStatement StatementExpression Assignment MemberReference pos MemberReference next = End StatementExpression Assignment MemberReference step Literal 1 >>= End ReturnStatement BinaryOperation + MemberReference pos Literal 1
100,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType long n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 1 ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator m Cast BasicType int MethodInvocation Math MethodInvocation Math Literal 0L MemberReference n max Cast BasicType long MemberReference a length min IfStatement BinaryOperation <= MemberReference m Literal 1 ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator b ArrayCreator BasicType int MemberReference m ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference m MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference ArraySelector MemberReference i b MemberReference ArraySelector BinaryOperation - BinaryOperation - MemberReference m Literal 1 MemberReference i a = End StatementExpression MethodInvocation System MemberReference b Literal 0 MemberReference a Literal 0 MemberReference m arraycopy
16,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int gcd FormalParameter BasicType int a FormalParameter BasicType int b LocalVariableDeclaration BasicType long VariableDeclarator x MemberReference a LocalVariableDeclaration BasicType long VariableDeclarator y MemberReference b IfStatement BinaryOperation && BinaryOperation == MemberReference x Literal 0 BinaryOperation == MemberReference y Literal 0 ReturnStatement Literal 0 End IfStatement BinaryOperation < MemberReference x Literal 0 StatementExpression Assignment MemberReference x MemberReference - x = End IfStatement BinaryOperation < MemberReference y Literal 0 StatementExpression Assignment MemberReference y MemberReference - y = End IfStatement BinaryOperation == MemberReference x Literal 0 ReturnStatement Cast BasicType int MemberReference y End IfStatement BinaryOperation == MemberReference y Literal 0 ReturnStatement Cast BasicType int MemberReference x End WhileStatement BinaryOperation && BinaryOperation != MemberReference x Literal 0 BinaryOperation != MemberReference y Literal 0 BlockStatement IfStatement BinaryOperation >= MemberReference x MemberReference y BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t MemberReference y WhileStatement BinaryOperation <= MemberReference t BinaryOperation - MemberReference x MemberReference t StatementExpression Assignment MemberReference t Literal 1 <<= End StatementExpression Assignment MemberReference x MemberReference t -= BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t MemberReference x WhileStatement BinaryOperation <= MemberReference t BinaryOperation - MemberReference y MemberReference t StatementExpression Assignment MemberReference t Literal 1 <<= End StatementExpression Assignment MemberReference y MemberReference t -= End End LocalVariableDeclaration BasicType long VariableDeclarator g TernaryExpression BinaryOperation == MemberReference x Literal 0 MemberReference y MemberReference x ReturnStatement Cast BasicType int MemberReference g
101,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement End IfStatement BinaryOperation < MemberReference n Literal 0 StatementExpression Assignment MemberReference n Literal 0 = End IfStatement BinaryOperation > MemberReference n MemberReference a length StatementExpression Assignment MemberReference n MemberReference a length = End LocalVariableDeclaration BasicType int VariableDeclarator i Literal 0 VariableDeclarator j BinaryOperation - MemberReference n Literal 1 WhileStatement BinaryOperation < MemberReference i MemberReference j BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator t MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference j a = StatementExpression Assignment MemberReference ArraySelector MemberReference j a MemberReference t = StatementExpression MemberReference ++ i StatementExpression MemberReference -- j End
3,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int binary_search FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x LocalVariableDeclaration BasicType int VariableDeclarator low Literal 0 VariableDeclarator high BinaryOperation - MemberReference n Literal 1 WhileStatement BinaryOperation <= MemberReference low MemberReference high BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator mid BinaryOperation + MemberReference low BinaryOperation / BinaryOperation - MemberReference high MemberReference low Literal 2 LocalVariableDeclaration BasicType int VariableDeclarator val MemberReference ArraySelector MemberReference mid a IfStatement BinaryOperation == MemberReference val MemberReference x ReturnStatement MemberReference mid End IfStatement BinaryOperation < MemberReference val MemberReference x StatementExpression Assignment MemberReference low BinaryOperation + MemberReference mid Literal 1 = StatementExpression Assignment MemberReference high BinaryOperation - MemberReference mid Literal 1 = End End ReturnStatement Literal - 1
31,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter BasicType int a FormalParameter BasicType int n ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i BlockStatement IfStatement BinaryOperation < MemberReference ArraySelector MemberReference i a MemberReference ArraySelector BinaryOperation - MemberReference i Literal 1 a BlockStatement ReturnStatement Literal 0 End End ReturnStatement Literal 1
29,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 1 End IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement Literal 0 End IfStatement BinaryOperation > MemberReference ArraySelector BinaryOperation - MemberReference n Literal 2 a MemberReference ArraySelector BinaryOperation - MemberReference n Literal 1 a ReturnStatement Literal 0 End ReturnStatement MethodInvocation MemberReference a BinaryOperation - MemberReference n Literal 1 is_non_decreasing
137,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType int n LocalVariableDeclaration BasicType long VariableDeclarator sum Literal 0L LocalVariableDeclaration BasicType int VariableDeclarator i Literal 0 VariableDeclarator j BinaryOperation - MemberReference n Literal 1 WhileStatement BinaryOperation < MemberReference i MemberReference j BlockStatement StatementExpression Assignment MemberReference sum BinaryOperation + Cast BasicType long MemberReference ArraySelector MemberReference ++ i a MemberReference ArraySelector MemberReference -- j a += End IfStatement BinaryOperation == MemberReference i MemberReference j BlockStatement StatementExpression Assignment MemberReference sum MemberReference ArraySelector MemberReference i a += End ReturnStatement MemberReference sum
91,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int popcount_u32 FormalParameter BasicType int x IfStatement BinaryOperation == MemberReference x Literal 0 ReturnStatement Literal 0 End ReturnStatement BinaryOperation + Literal 1 MethodInvocation BinaryOperation & MemberReference x BinaryOperation - MemberReference x Literal 1 popcount_u32
77,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long max_subarray_sum FormalParameter Modifier final BasicType int a FormalParameter BasicType int n LocalVariableDeclaration BasicType int VariableDeclarator len TernaryExpression BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 Literal 0 MethodInvocation Math MemberReference n MemberReference a length min IfStatement BinaryOperation == MemberReference len Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType long VariableDeclarator sum Literal 0L LocalVariableDeclaration BasicType long VariableDeclarator minPrefix Literal 0L LocalVariableDeclaration BasicType long VariableDeclarator best MemberReference Long MIN_VALUE ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference len MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference sum MemberReference ArraySelector MemberReference i a += LocalVariableDeclaration BasicType long VariableDeclarator candidate BinaryOperation - MemberReference sum MemberReference minPrefix IfStatement BinaryOperation > MemberReference candidate MemberReference best StatementExpression Assignment MemberReference best MemberReference candidate = End IfStatement BinaryOperation < MemberReference sum MemberReference minPrefix StatementExpression Assignment MemberReference minPrefix MemberReference sum = End End ReturnStatement MemberReference best
66,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int lower_bound FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x LocalVariableDeclaration BasicType int VariableDeclarator step Literal 1 WhileStatement BinaryOperation < MemberReference step MemberReference n StatementExpression Assignment MemberReference step Literal 1 <<= End LocalVariableDeclaration BasicType int VariableDeclarator idx Literal - 1 WhileStatement BinaryOperation > MemberReference step Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator next BinaryOperation + MemberReference idx MemberReference step IfStatement BinaryOperation && BinaryOperation < MemberReference next MemberReference n BinaryOperation < MemberReference ArraySelector MemberReference next a MemberReference x StatementExpression Assignment MemberReference idx MemberReference next = End StatementExpression Assignment MemberReference step Literal 1 >>= End ReturnStatement BinaryOperation + MemberReference idx Literal 1
142,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType long VariableDeclarator buf ArrayCreator BasicType long MemberReference n ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i StatementExpression Assignment MemberReference ArraySelector MemberReference i buf MemberReference ArraySelector MemberReference i a = End LocalVariableDeclaration BasicType int VariableDeclarator m MemberReference n WhileStatement BinaryOperation > MemberReference m Literal 1 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator k Literal 0 VariableDeclarator i Literal 0 ForStatement ForControl BinaryOperation < BinaryOperation + MemberReference i Literal 1 MemberReference m Assignment MemberReference i Literal 2 += StatementExpression Assignment MemberReference ArraySelector MemberReference ++ k buf BinaryOperation + MemberReference ArraySelector MemberReference i buf MemberReference ArraySelector BinaryOperation + MemberReference i Literal 1 buf = End IfStatement BinaryOperation < MemberReference i MemberReference m StatementExpression Assignment MemberReference ArraySelector MemberReference ++ k buf MemberReference ArraySelector MemberReference i buf = End StatementExpression Assignment MemberReference m MemberReference k = End ReturnStatement MemberReference ArraySelector Literal 0 buf
25,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 1 End LocalVariableDeclaration BasicType int VariableDeclarator min MemberReference ArraySelector BinaryOperation - MemberReference n Literal 1 a ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i BinaryOperation - MemberReference n Literal 2 BinaryOperation >= MemberReference i Literal 0 MemberReference -- i BlockStatement IfStatement BinaryOperation > MemberReference ArraySelector MemberReference i a MemberReference min ReturnStatement Literal 0 End IfStatement BinaryOperation < MemberReference ArraySelector MemberReference i a MemberReference min StatementExpression Assignment MemberReference min MemberReference ArraySelector MemberReference i a = End End ReturnStatement Literal 1
129,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int str_len FormalParameter BasicType char s IfStatement BinaryOperation || BinaryOperation == MemberReference s length Literal 0 BinaryOperation == MemberReference ArraySelector Literal 0 s Literal '\0' BlockStatement ReturnStatement Literal 0 End LocalVariableDeclaration BasicType char VariableDeclarator t ArrayCreator BasicType char BinaryOperation - MemberReference s length Literal 1 StatementExpression MethodInvocation System MemberReference s Literal 1 MemberReference t Literal 0 BinaryOperation - MemberReference s length Literal 1 arraycopy ReturnStatement BinaryOperation + Literal 1 MethodInvocation MemberReference t str_len
81,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long max_subarray_sum FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End IfStatement BinaryOperation == MemberReference n Literal 1 ReturnStatement Cast BasicType long MemberReference ArraySelector Literal 0 a End LocalVariableDeclaration BasicType int VariableDeclarator mid BinaryOperation / MemberReference n Literal 2 LocalVariableDeclaration BasicType int VariableDeclarator left MethodInvocation java.util.Arrays MemberReference a Literal 0 MemberReference mid copyOfRange LocalVariableDeclaration BasicType int VariableDeclarator right MethodInvocation java.util.Arrays MemberReference a MemberReference mid MemberReference n copyOfRange LocalVariableDeclaration BasicType long VariableDeclarator leftMax MethodInvocation MemberReference left MemberReference left length max_subarray_sum LocalVariableDeclaration BasicType long VariableDeclarator rightMax MethodInvocation MemberReference right MemberReference right length max_subarray_sum LocalVariableDeclaration BasicType long VariableDeclarator sum Literal 0L VariableDeclarator leftSuffixMax MemberReference Long MIN_VALUE ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i BinaryOperation - MemberReference left length Literal 1 BinaryOperation >= MemberReference i Literal 0 MemberReference -- i BlockStatement StatementExpression Assignment MemberReference sum MemberReference ArraySelector MemberReference i left += IfStatement BinaryOperation > MemberReference sum MemberReference leftSuffixMax StatementExpression Assignment MemberReference leftSuffixMax MemberReference sum = End End StatementExpression Assignment MemberReference sum Literal 0L = LocalVariableDeclaration BasicType long VariableDeclarator rightPrefixMax MemberReference Long MIN_VALUE ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference right length MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference sum MemberReference ArraySelector MemberReference i right += IfStatement BinaryOperation > MemberReference sum MemberReference rightPrefixMax StatementExpression Assignment MemberReference rightPrefixMax MemberReference sum = End End LocalVariableDeclaration BasicType long VariableDeclarator crossMax BinaryOperation + MemberReference leftSuffixMax MemberReference rightPrefixMax ReturnStatement MethodInvocation Math MethodInvocation Math MemberReference leftMax MemberReference rightMax max MemberReference crossMax max
123,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r StatementExpression Assignment MemberReference r Literal 31 &= IfStatement BinaryOperation == MemberReference r Literal 0 ReturnStatement MemberReference x End LocalVariableDeclaration BasicType int VariableDeclarator rotated BinaryOperation | BinaryOperation << MemberReference x Literal 1 BinaryOperation & BinaryOperation >>> MemberReference x Literal 31 Literal 1 ReturnStatement MethodInvocation MemberReference rotated BinaryOperation - MemberReference r Literal 1 rotl32
40,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_prime FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 0 End IfStatement BinaryOperation == MemberReference n Literal 2 ReturnStatement Literal 1 End IfStatement BinaryOperation == BinaryOperation & MemberReference n Literal 1 Literal 0 ReturnStatement Literal 0 End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 3 BinaryOperation <= MemberReference i BinaryOperation / MemberReference n MemberReference i Assignment MemberReference i Literal 2 += BlockStatement IfStatement BinaryOperation == BinaryOperation % MemberReference n MemberReference i Literal 0 ReturnStatement Literal 0 End End ReturnStatement Literal 1
109,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator len MemberReference n IfStatement BinaryOperation > MemberReference len MemberReference a length StatementExpression Assignment MemberReference len MemberReference a length = End IfStatement BinaryOperation <= MemberReference len Literal 1 ReturnStatement End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 VariableDeclarator j BinaryOperation - MemberReference len Literal 1 BinaryOperation < MemberReference i MemberReference j MemberReference ++ i MemberReference -- j BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator tmp MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference j a = StatementExpression Assignment MemberReference ArraySelector MemberReference j a MemberReference tmp = End
71,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int lower_bound FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x LocalVariableDeclaration BasicType int VariableDeclarator idx Literal - 1 LocalVariableDeclaration BasicType int VariableDeclarator p Literal 1 WhileStatement BinaryOperation < MemberReference p MemberReference n StatementExpression Assignment MemberReference p Literal 1 <<= End IfStatement BinaryOperation > MemberReference p MemberReference n StatementExpression Assignment MemberReference p Literal 1 >>= End WhileStatement BinaryOperation > MemberReference p Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator next BinaryOperation + MemberReference idx MemberReference p IfStatement BinaryOperation && BinaryOperation < MemberReference next MemberReference n BinaryOperation < MemberReference ArraySelector MemberReference next a MemberReference x BlockStatement StatementExpression Assignment MemberReference idx MemberReference next = End StatementExpression Assignment MemberReference p Literal 1 >>= End ReturnStatement BinaryOperation + MemberReference idx Literal 1
120,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r LocalVariableDeclaration BasicType long VariableDeclarator z BinaryOperation & MemberReference x Literal 0xFFFFFFFFL LocalVariableDeclaration BasicType int VariableDeclarator s BinaryOperation & MemberReference r Literal 31 LocalVariableDeclaration BasicType long VariableDeclarator y BinaryOperation | BinaryOperation << MemberReference z Literal 32 MemberReference z ReturnStatement Cast BasicType int BinaryOperation & BinaryOperation >>> MemberReference y BinaryOperation - Literal 32 MemberReference s Literal 0xFFFFFFFFL
112,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r LocalVariableDeclaration BasicType int VariableDeclarator s BinaryOperation & MemberReference r Literal 31 ReturnStatement BinaryOperation | BinaryOperation << MemberReference x MemberReference s BinaryOperation >>> MemberReference x BinaryOperation - Literal 32 MemberReference s
110,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType long n IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator len Cast BasicType int MethodInvocation Math Cast BasicType long MemberReference a length MethodInvocation Math Literal 0L MethodInvocation Math MemberReference n Cast BasicType long MemberReference Integer MAX_VALUE min max min ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 VariableDeclarator j BinaryOperation - MemberReference len Literal 1 BinaryOperation < MemberReference i MemberReference j MemberReference ++ i MemberReference -- j BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator t MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference j a = StatementExpression Assignment MemberReference ArraySelector MemberReference j a MemberReference t = End
124,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r LocalVariableDeclaration BasicType int VariableDeclarator n BinaryOperation & MemberReference r Literal 31 ReturnStatement BinaryOperation | BinaryOperation << MemberReference x MemberReference n BinaryOperation >>> MemberReference x BinaryOperation - Literal 32 MemberReference n
139,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType int VariableDeclarator m TernaryExpression BinaryOperation > MemberReference n MemberReference a length MemberReference a length MemberReference n LocalVariableDeclaration BasicType long VariableDeclarator sum Literal 0L LocalVariableDeclaration BasicType int VariableDeclarator ls ArrayCreator BasicType int Literal 64 LocalVariableDeclaration BasicType int VariableDeclarator rs ArrayCreator BasicType int Literal 64 LocalVariableDeclaration BasicType int VariableDeclarator sp Literal 0 StatementExpression Assignment MemberReference ArraySelector MemberReference sp ls Literal 0 = StatementExpression Assignment MemberReference ArraySelector MemberReference sp rs MemberReference m = StatementExpression MemberReference ++ sp WhileStatement BinaryOperation > MemberReference sp Literal 0 BlockStatement StatementExpression MemberReference -- sp LocalVariableDeclaration BasicType int VariableDeclarator lo MemberReference ArraySelector MemberReference sp ls LocalVariableDeclaration BasicType int VariableDeclarator hi MemberReference ArraySelector MemberReference sp rs LocalVariableDeclaration BasicType int VariableDeclarator len BinaryOperation - MemberReference hi MemberReference lo IfStatement BinaryOperation <= MemberReference len Literal 0 ContinueStatement End IfStatement BinaryOperation == MemberReference len Literal 1 BlockStatement StatementExpression Assignment MemberReference sum MemberReference ArraySelector MemberReference lo a += BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator mid BinaryOperation + MemberReference lo BinaryOperation >>> MemberReference len Literal 1 StatementExpression Assignment MemberReference ArraySelector MemberReference sp ls MemberReference lo = StatementExpression Assignment MemberReference ArraySelector MemberReference sp rs MemberReference mid = StatementExpression MemberReference ++ sp StatementExpression Assignment MemberReference ArraySelector MemberReference sp ls MemberReference mid = StatementExpression Assignment MemberReference ArraySelector MemberReference sp rs MemberReference hi = StatementExpression MemberReference ++ sp End End ReturnStatement MemberReference sum
